Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	23	0.6265322800326887	1.239042521719202E-6	CDKN2D, CDKN1A, CCNK, CDKN1B, CDKN2C, CDKN2A, CCNF, BCCIP, GTF2H1, PKMYT1, CDC25A, CCNA2, CCND3, CCNB1, CDK7, CCNE2, CCND1, CCNY, CDC37, MNAT1, CCNL1, CCNO, CDKN3	2765	53	19333	3.034282984748712	0.007623126808954717	6.956660558307084E-4	6.904846052853371E-4
GOTERM_BP_DIRECT	GO:0007049~cell cycle	86	2.3426859166439664	1.7252970678813889E-6	KLLN, MDC1, USP37, CCNK, TUSC2, CCDC124, KIF11, USP39, RCBTB1, PDCD2L, CDC73, CCAR1, PPP1CB, PPP1CC, RASSF1, MCIDAS, RB1CC1, RUVBL1, CNTRL, TLK1, WDR6, OIP5, PELO, TRIM21, HELLS, TIPIN, DUSP1, PRKCE, USP2, PRKCD, TERF2, CDC25A, PARD3B, CDC25B, PTP4A1, TFDP1, DMTF1, POC5, KATNAL1, TFDP2, PSME3, TRNP1, SPIN2A, SIK1, BIRC6, KMT2E, RALA, CDCA2, RALB, TSG101, RABGAP1, CDCA3, UHRF2, CDCA5, PRCC, PMF1-BGLAP, GNAI3, CREBL2, DBF4B, CUZD1, PMF1, AURKA, TBRG1, NUP43, CDKN2D, NEK9, CDKN2C, SPAG8, URGCP, CDKN2A, BOD1, USP9X, USP22, DAB2IP, KLHL21, PPP1CA, CDK7, KRT18, NASP, SASS6, PIN1, RAD17, PKN2, MNAT1, CDKN3, TP73	2765	362	19333	1.6610931833394942	0.010598875738791591	8.879528909362881E-4	8.813392521760761E-4
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	27	0.7354944156905475	5.857284479636088E-6	KHDRBS1, CDKN1A, USP37, CDKN1B, IQGAP3, GSPT1, PPP3CA, CCND3, CCND1, PPAT, E2F3, EIF4E, CDKN2D, PLK3, CDKN2C, CDKN2A, PLK2, CDC7, CDC25A, PIAS1, CUL4A, CDC34, CDK6, NASP, CCNE2, MNAT1, CDKN3	2765	74	19333	2.551150970138312	0.03552820952735147	0.0027826606881717294	0.002761934912320709
GOTERM_BP_DIRECT	GO:2000045~regulation of G1/S transition of mitotic cell cycle	22	0.599291746118224	7.438955853135985E-6	CDKN2D, SMARCD1, CDKN1A, SMARCC1, SMARCD2, CDKN1B, CDKN2C, SMARCC2, CDKN2A, ACTL6A, KIF14, PKD1, SMARCA4, PPP2CA, CDK7, CCND1, PSME3, BCL7C, DPF2, PTPN6, MNAT1, TMEM14B	2765	54	19333	2.84861027392673	0.04490375381453726	0.0032026521447971897	0.003178798194236848
GOTERM_BP_DIRECT	GO:0000278~mitotic cell cycle	44	1.198583492236448	7.778462139241879E-6	CDCA5, DCTN3, TUBD1, KIF11, PKMYT1, AURKA, KIF15, PPP2CA, TUBA1C, TUBA1B, TUBB6, CDC23, TUBB3, CEP250, E2F4, AZI2, DIS3L2, PLK4, PLK3, CDK11A, CENPW, PPP1R12A, PLK2, XRCC2, USP3, TUBB, PLK1, DNMT3A, TUBE1, KIF22, TUBB4B, CDC25B, CIT, TPX2, CENPF, WEE1, KIF18B, TUBB2A, SRSF2, TUBGCP6, PTPN6, TUBGCP4, CCNO, BAP1	2765	154	19333	1.9977266856109532	0.04690430797600642	0.0032026521447971897	0.003178798194236848
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	126	3.4323072732225555	1.1265122054819083E-5	PDCD7, ZFAND6, UBE2D3, NOC2L, PDCD2L, CCAR1, TIAL1, SLK, KAT5, PPP2R1A, PEG10, RASSF5, ZC3H12A, TNFSF10, DPF2, PHLDA1, IER3, PRKCE, APLP1, PRKCD, FBXO10, BRMS1, PSME3, MADD, ELMO2, RAF1, PPIA, FAIM, NAIF1, PSEN1, STK4, SAV1, PRDX3, PRDX5, NUAK2, GRK5, DPP8, RAD21, PMAIP1, S100A14, FADD, PLK3, PRELID1, TIA1, UBE2B, RHBDD1, TNFSF12, RASSF7, CIDEB, TNFRSF10B, RMDN3, BFAR, TNFRSF10A, DHCR24, PALB2, C6ORF120, TPX2, CDK1, OGT, BCL2L2, TP73, KLLN, CSRNP1, CSRNP2, TNFAIP8, HIP1, TRADD, FAF1, ITGB2, PTEN, APIP, ZC3H8, TNFAIP3, PCSK9, BCL7C, C1QBP, MYO18A, KIF1B, IKBKG, CTSC, HELLS, TNFRSF12A, PAWR, TRAF2, GLRX2, DYNLL1, TNFRSF1A, TRAF7, IL1A, PLSCR1, TMEM214, TRAF4, NME6, NOA1, PTRH2, IL1B, C1D, TAX1BP1, TMEM219, CHMP3, BIRC6, DOCK1, BIRC2, TNFRSF21, KANK2, RALB, AURKA, PPP2CA, TFPT, PLAGL1, PTK2B, MFN2, RFFL, BCL2L2-PABPN1, RELT, CDK11A, CDKN2A, BNIP3, RRP1B, CFLAR, TRIM39, TRIM35, BAX, PKN2, CIAPIN1, LTBR	2765	607	19333	1.4513961587387652	0.06720869580479383	0.004097717647250313	0.0040671970818724765
GOTERM_BP_DIRECT	GO:0016579~protein deubiquitination	34	0.9261781530918006	1.1279339378765433E-5	OTUD4, USP13, USP36, OTUD5, USP37, USP10, USP54, USP11, USP12, USP34, TNFAIP3, USP39, ZC3H12A, USP1, USP24, USP47, USP7, USP48, USP6, USP5, USP42, USP20, USP4, DESI2, USP9X, USP21, USP22, USP3, USP2, USP45, YOD1, UCHL5, CDK1, BAP1	2765	108	19333	2.201198848034291	0.0672905979847821	0.004097717647250313	0.0040671970818724765
GOTERM_BP_DIRECT	GO:0070936~protein K48-linked ubiquitination	24	0.6537728139471534	1.3017885280507353E-5	UBE2H, UBE2B, UBE3C, UBE2C, FBXO38, UBE2D2, UBE2D3, UBE2E1, SYVN1, TNFAIP3, UBE2E2, UBE3A, BFAR, TOPORS, RBX1, ZNRF2, CDC34, UBE2R2, UBE2T, TTC3, UBR5, BTRC, RFFL, UBE2K	2765	64	19333	2.6220162748643765	0.07725188769908342	0.004466581082911856	0.00443331315386167
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	43	1.1713429583219832	1.8458550872090313E-5	PPM1M, PTEN, PPM1H, PPP2R2A, PTPRJ, PPM1J, CTDSPL2, PPM1D, DUSP16, DUSP13, PPP2CA, PPP1CB, DUSP11, DUSP12, PPP3CA, PPP1CC, PPP3R1, PPP4R1, PPP3CC, PPP2R1A, PTPMT1, BTRC, EPM2A, PTPN1, DUSP2, PPP1R12A, DUSP1, DUSP28, PTPN11, PTPN12, PTPN13, PTPN14, CDC25A, CDC25B, CTTNBP2NL, PPP1CA, PTP4A1, PTP4A2, PPM1A, PPM1B, NCEH1, PTPN6, CDKN3	2765	154	19333	1.9523238063925223	0.10774299199544557	0.006000000536106829	0.005955311412942822
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	50	1.362026695723236	2.7260902866486547E-5	GPR89A, TRAF3IP2, SLC44A2, TRADD, SECTM1, TBK1, TFG, TNFSF10, TRIM25, IKBKG, TRIM27, IKBKE, TRIM21, WLS, TMED4, TRIM62, TICAM2, PRKCE, PLEKHG5, TRAF2, TICAM1, TNFRSF1A, IL1A, PPM1A, IL1B, TLR9, TRIM13, TERF2IP, S100A4, BIRC2, CANT1, TRIM52, CXXC5, MALT1, DHX36, TIFA, MIER1, FLNA, FYN, FADD, CD74, UBE2I, NDFIP1, PLK2, TNFRSF10B, CFLAR, C18ORF32, UBE2N, CTNNB1, LTBR	2765	192	19333	1.8208446353224834	0.15495519639572708	0.008418166805171046	0.008355466728578127
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	66	1.7978752383546717	3.527659216678478E-5	CDKN1A, CCNK, DYRK2, PHF1, MCM9, OGG1, WDR4, SMC6, CHD2, POLB, RPTOR, RASSF1, IMMP2L, KAT5, CCND1, CHEK2, ZC3H12A, MACROD1, TLK1, TOPBP1, IKBKG, USP47, TIPIN, ATMIN, ZBTB38, UBE2E2, CHD1L, WDR76, TOPORS, FOXP1, RBX1, PSME4, IRF7, WAC, FLYWCH1, USP10, STXBP4, FBXO45, PSEN1, CBL, ZBTB4, NUAK1, UBR5, PMAIP1, MICA, CTC1, PLK3, UBE2B, XRCC5, XRCC3, NFATC2, FANCG, CUL4A, RAD52, RAD50, UBE2T, RFWD3, NABP2, ERCC8, NABP1, RAD17, UBA1, MMS19, TRIP12, TP73, RAD9A	2765	279	19333	1.654031771957456	0.19577168492038188	0.01037467777247918	0.0102974052372567
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	143	3.8953963497684554	3.911452484090188E-5	RORC, GPATCH3, ETS2, CCAR1, KAT5, TRIM28, CHEK2, GPBP1, RUVBL1, TRIM24, TRIM25, KAT8, TRIM27, BTRC, TRIM21, SOX7, SOX4, CDK5RAP2, MED1, SMARCC1, MAP2K1, SMARCC2, ZNF281, WNT5A, DYRK1A, DYRK1B, MITF, ILF2, PIAS1, JMJD6, WDR77, ILF3, RBMXL1, KAT6A, TRIM13, ROR2, TRIM16, KMT2E, INO80E, TSG101, KMT2B, XPC, CREBL2, PSEN1, FOXO3, RLF, PMF1, MBTD1, RAI1, DEAF1, NUP85, EP400, INPP5K, WNT4, ZFHX3, SMAD4, FZD2, TRIP4, NFATC2, NR1D2, NR1D1, IGF1, TRERF1, SMARCA4, MLLT11, MLXIPL, CNOT6, IL5, SP1, SP3, MMS19, OGT, MAP3K12, TP73, FANK1, RERE, CALCOCO1, CHD8, CCDC124, ILK, CHD4, GLI2, HHEX, WDR5, TEAD1, TRIM62, TBP, ATMIN, ACTL6A, TFEB, PAX6, ZFP90, UCHL5, TOPORS, CCNA2, RAP2C, PPM1A, MED24, MDFIC, THRAP3, IL1B, RARA, IRF7, WAC, PPARG, BIRC2, TRIM56, SMARCD1, SMARCD2, TRIM52, WBP2, LRP5, FOXK2, PBXIP1, FOXK1, PSMC3IP, TFPT, RXRA, NSD1, GPBP1L1, PCBD2, MTA2, MAP3K2, ZNF341, CD74, CDKN2A, PTGES2, USP21, USP22, MCRS1, GTF2H1, KLF4, KLF1, KLF7, PSMC5, PHF5A, PITHD1, CTNNB1, QRICH1, NAA16, NAA15, LGR4, TAF2	2765	724	19333	1.3810251466136492	0.21461091162473034	0.010849055502594301	0.010768249713552959
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	55	1.4982293652955598	4.040289452067178E-5	DIDO1, CALCOCO1, NAB1, NAB2, PSIP1, HR, WDR43, KAT5, GPBP1, DPF2, KAT8, KDM2A, MAMSTR, MITF, PPRC1, CBFA2T2, POLRMT, TOPORS, PIAS2, PIAS1, CCNA2, POLR1A, THRAP3, KAT6A, POLR1B, PTMA, SMARCD1, SMARCD2, KDM3B, PLAG1, GPS2, CREBL2, POLR2B, NSD1, NRIP1, PLAGL2, GPBP1L1, POLR2H, MTA2, POLR2K, SMAD4, POLR2J2, GTF2H1, KLF4, PTPN14, YY1AP1, NR4A2, GON4L, POLR3A, POLR3B, POLR3C, POLR3E, MMS19, CNOT8, ZNF410	2765	221	19333	1.740101298552527	0.22083567943209836	0.010849055502594301	0.010768249713552959
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	47	1.280305093979842	6.100500529973869E-5	RERE, SMARCD1, SMARCD2, KDM5C, INO80E, CHD9, SATB1, CHD8, CHD7, CHD6, CHD4, TTF2, CHD2, CHD1, TFPT, CHRAC1, BCL7C, RUVBL1, MIER1, DPF2, EP400, PWWP2A, BRD9, MTA2, JARID2, KDM6A, KDM6B, KDM4A, SMARCC1, DR1, KDM4B, SMARCC2, KDM4D, MCRS1, PIH1D1, ACTL6A, ATRX, PAX6, CHD1L, UCHL5, SMARCA4, TTI1, CFDP1, YEATS2, RAD54L2, BCOR, TOP1	2765	182	19333	1.8056375812252847	0.3139319140547129	0.01569862136379942	0.01558169510364159
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	119	3.241623535821302	7.914984226493453E-5	SPI1, KDM1A, NAB1, LOXL3, EHMT1, RBPJ, IKZF4, LOXL2, CCAR1, KAT5, TRIM28, DPF2, TRIM24, KAT8, HOXA7, BTRC, SOX7, ZGPAT, SMARCC2, ZNF282, ZBTB38, ZNF281, WNT5A, ZBTB33, ZNF12, FOXP2, FOXP1, ILF3, BRMS1, KAT6A, SRSF2, TRIM11, KHDRBS1, CTBP2, ZNF24, ZBTB4, MBTD1, DEAF1, NACC2, INPP5K, ZNF148, PPARGC1B, WNT4, SMAD4, UBE2I, CBX4, XRCC5, PHF12, NR1D2, NR1D1, PA2G4, TRERF1, PHC3, SMARCA4, PARP10, MLXIPL, GON4L, YEATS2, CDK5, SP3, ID1, UBA3, ID3, RBAK, RCOR3, BAP1, ZMYND15, RERE, KDM5C, CDKN1B, CHD8, NKAP, ZC3H8, CHD4, ZC3H6, HHEX, UIMC1, NELFB, JARID2, KLF10, TSC22D4, USP47, DNMT3A, PPHLN1, CBFA2T2, CDYL2, NCOR2, NCOR1, MDFIC, TFDP2, C1D, RARA, PPARG, PFDN5, HDAC3, FOXK2, PBXIP1, FOXK1, TOB2, STRN3, DNAJB6, IFI16, CCDC85B, BAHD1, ZNF746, MTA2, SPEN, KDM4A, CDKN2A, DAB2IP, WWP2, KLF4, PER1, CENPF, PSMC5, CTNNB1, BCOR, LGR4, TRIM33	2765	591	19333	1.4078733748848766	0.38666792718075715	0.019553177033129424	0.019407541323361945
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	103	2.805774993189867	8.64625756150213E-5	UBE2D2, CCNF, UBE2D3, CDC20, CDC23, TRIM28, TRIM24, FBXO4, TRIM26, FBXO6, TRIM27, FBXO5, BTRC, TRIM21, TRIM23, FBXO9, KCMF1, VPS18, USP7, FBXW5, USP5, UBE2E1, NCCRP1, FBXO10, KCTD6, CCNB1IP1, MED7, RBX1, CDC34, TRIM13, UBA52, TRIM11, CUL9, CDCA3, KLHL15, KLHL17, UBR4, DTX2, FBXO45, FBXO43, FBXO44, RNF214, RNF213, BTBD1, UBB, RNF215, TMEM129, KLHDC2, KLHDC3, UBE2B, KLHL25, UBE2C, SMURF1, KLHDC1, PLK1, KLHL21, FBXO33, UBAC1, KLHL20, UBE2N, RNF182, RNF181, FBXL3, UBA1, FBXL5, UBE2M, RNF220, TNFAIP3, TRIM7, TRIM62, LRRC41, TRAF7, MED24, GAN, SPOPL, BIRC6, ZNF598, TRIM52, UHRF2, CBL, MALT1, FBXL22, CDC42, RAB40C, FYN, DCAF10, TRIM41, USP9X, RNF26, FBXL17, SYVN1, WWP2, PEX10, CHFR, FBXL12, CUL4A, TRIM39, RFWD3, TTC3, KLHL8, TRIM35, BCOR, TRIM33	2765	498	19333	1.446145522415158	0.4137541003981804	0.020538187192245063	0.020385214943080023
GOTERM_BP_DIRECT	GO:0006513~protein monoubiquitination	18	0.490329610460365	1.564343102188349E-4	TSG101, TRIM41, UBE2B, UBE2D3, FANCC, CBL, TOPORS, FANCG, RBX1, UBE2W, UBE2R2, UBE2T, UBE2O, TRIM25, ZNF598, TRIM21, RNF220, TRIM56	2765	47	19333	2.6778038551806396	0.6194789861939912	0.03578289999672312	0.035516382283016956
GOTERM_BP_DIRECT	GO:0031397~negative regulation of protein ubiquitination	20	0.5448106782892944	1.747736153652609E-4	IVNS1ABP, PRR7, UBXN1, CAMLG, USP4, PRKCE, PRMT3, TNFAIP3, HDAC8, SMAD7, DNAJA1, GNL3L, CDK5, BAG2, TSPO, SPOPL, FYN, OGT, SOX4, N4BP1	2765	56	19333	2.4971583570136913	0.6602333379179107	0.038550066017708974	0.038262937935323184
GOTERM_BP_DIRECT	GO:0006457~protein folding	43	1.1713429583219832	2.7900055694665677E-4	FKBP10, CCDC47, LTBP4, CWC27, HSPE1-MOB4, DNAJB6, GRPEL1, BAG2, BAG3, DNAJB4, KHSRP, DNAJC21, GRPEL2, CCT8, CCT5, CCT4, CCT3, WDR83OS, PPIL1, PPIL2, HSPA4, PTGES3, TBCA, PDIA4, CCT6A, DNAJA1, DNAJC7, CDC37, DNAJA3, DNAJC4, TBCE, PTGES3L, PFDN1, PFDN2, FKBP9, ZMYND10, PPIB, FKBP4, PPIL3, PFDN5, PPIA, FKBP5, PPIL6	2765	172	19333	1.748010849909584	0.8215323378122709	0.05941749792077766	0.0589749453132071
