Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	65	4.190844616376531	0.0077242173202831535	ZNF496, TCF25, SUV39H1, UBE2D3, OTUD7B, YBX1, CDC73, IRF2BPL, XPO1, KAT5, MYC, ZNF280C, DNMT3B, EP300, ZNF205, TRIM27, JUNB, KLF10, KDM2B, EED, OVOL1, ARID1A, ZHX1, ZEB2, DDIT3, IRF7, TRIB3, PPARD, HOMEZ, HDAC5, ZNF593, SATB2, DDX20, PSEN1, GATA2, NPAS1, AURKB, GLIS2, ZNF746, E2F1, E4F1, MTA2, HOXC8, BPTF, ESRRA, SUZ12, SPEN, HEXIM2, JUND, NR1H2, NR2F2, MLXIPL, GFI1B, YEATS2, NFIB, ID1, HNRNPA2B1, FOSB, HDGF, TCF3, CALR, BCOR, RCOR1, PHF19, EZH2	1101	720	16792	1.3768796044000404	0.9999999999960744	1.0	1.0
GOTERM_BP_DIRECT	GO:0007017~microtubule-based process	8	0.5157962604771116	0.007937017050095072	TUBB6, TUBB2A, TUBA1A, DCTN2, TRIM54, TUBB4A, MAP3K11, PAFAH1B1	1101	36	16792	3.389242103138561	0.9999999999981014	1.0	1.0
GOTERM_BP_DIRECT	GO:0006446~regulation of translational initiation	8	0.5157962604771116	0.007937017050095072	EIF2B2, NCBP2, DDX1, EIF4H, MTIF2, EIF3E, EIF1B, EIF4G2	1101	36	16792	3.389242103138561	0.9999999999981014	1.0	1.0
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	14	0.9026434558349452	0.008148628288604742	RPL4, RPL41, RPL21, RPL10, RPL12, RPL22, RPL11, SRP9, RPL6, RPS15, RPS25, RPL24, RPL13, RPS21	1101	94	16792	2.271513324443929	0.9999999999990782	1.0	1.0
GOTERM_BP_DIRECT	GO:0006405~RNA export from nucleus	10	0.6447453255963894	0.008933056867692697	U2AF1L5, POM121, DDX39A, POM121C, NCBP2, U2AF2, U2AF1, THOC2, SRSF11, SRRM1	1101	55	16792	2.7730162662042774	0.9999999999999368	1.0	1.0
GOTERM_BP_DIRECT	GO:1900034~regulation of cellular response to heat	12	0.7736943907156674	0.009347582747634715	RANBP2, HSPA8, POM121, BAG5, POM121C, BAG3, BAG1, AKT1S1, MLST8, EP300, MAPK1, HSPA1B	1101	75	16792	2.440254314259764	0.9999999999999847	1.0	1.0
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	24	1.5473887814313347	0.009628835399625377	LYN, BARD1, TOP2A, MCTS1, INTS3, SUV39H1, DDX11, RNF8, ASH2L, PSEN1, BAZ1B, APTX, RNF168, DDX39A, HERC2, IRF3, PITHD1, MYC, DDIT3, IRF7, MAPK1, MICA, ZNF385A, RAD9A	1101	208	16792	1.759798784321945	0.9999999999999941	1.0	1.0
GOTERM_BP_DIRECT	GO:0000027~ribosomal large subunit assembly	6	0.3868471953578337	0.010068643802600823	RPL10, RPL12, RPL11, RPL24, RPF2, RPL6	1101	21	16792	4.357596989749578	0.9999999999999987	1.0	1.0
GOTERM_BP_DIRECT	GO:0000076~DNA replication checkpoint	4	0.2578981302385558	0.012235124440923112	DNA2, CDC6, RAD9B, RAD9A	1101	8	16792	7.625794732061762	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	14	0.9026434558349452	0.013431806569035722	U2AF1L5, RANBP2, SMG1, POM121, NCBP2, U2AF1, THOC2, SRRM1, DDX19B, DDX39A, POM121C, U2AF2, HNRNPA2B1, SRSF11	1101	100	16792	2.1352225249772934	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045190~isotype switching	5	0.3223726627981947	0.01396002233783698	RNF168, EXOSC6, EXO1, ERCC1, RNF8	1101	15	16792	5.083863154707841	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0015671~oxygen transport	5	0.3223726627981947	0.01396002233783698	HBG2, HBG1, MYC, HBB, HBD	1101	15	16792	5.083863154707841	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1990090~cellular response to nerve growth factor stimulus	7	0.4513217279174726	0.013965971864753205	NTRK1, ACAP2, MICALL1, ID1, E2F1, RAPGEF2, BPTF	1101	31	16792	3.443907298350473	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006457~protein folding	21	1.3539651837524178	0.01433646940141407	CCT3, RANBP2, HSPA9, FKBP10, PDIA2, HSPA8, FKBP2, PPIL2, GNAI3, TXNDC11, PDRG1, DNAJA1, CCT6A, BAG5, BAG3, DNAJC4, GNB1, ERP29, FKBP8, CALR, QSOX2	1101	180	16792	1.7793521041477447	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035264~multicellular organism growth	12	0.7736943907156674	0.014881273591244977	RMI1, PLAG1, ANKRD11, ERCC1, ERCC2, FLVCR1, FKBP8, CCM2, PTPN11, APBA2, SLC25A25, STK40	1101	80	16792	2.2877384196185284	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032212~positive regulation of telomere maintenance via telomerase	7	0.4513217279174726	0.016261275873166198	CCT3, CCT6A, PNKP, MAPK1, PRKCQ, MAP2K7, AURKB	1101	32	16792	3.336285195277021	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1904355~positive regulation of telomere capping	5	0.3223726627981947	0.01766673557700879	PNKP, MAPK1, PRKCQ, MAP2K7, AURKB	1101	16	16792	4.766121707538602	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006370~7-methylguanosine mRNA capping	7	0.4513217279174726	0.018804066122196157	NCBP2, RNMT, ERCC2, GTF2F2, GTF2H4, CMTR1, POLR2J	1101	33	16792	3.2351856439049897	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1901216~positive regulation of neuron death	5	0.3223726627981947	0.021930795119935825	BAD, DDIT4, ZNF746, APOE, PICALM	1101	17	16792	4.485761607095154	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042325~regulation of phosphorylation	5	0.3223726627981947	0.021930795119935825	BARD1, IKBKB, PPP1R14B, LIMK2, PSEN1	1101	17	16792	4.485761607095154	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070125~mitochondrial translational elongation	12	0.7736943907156674	0.022578745829303866	GADD45GIP1, MRPS17, TSFM, MRPL3, MRPL2, MRPL14, MRPL45, MRPL24, MRPL10, MRPL33, MRPL55, DAP3	1101	85	16792	2.153165571405674	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019344~cysteine biosynthetic process	3	0.19342359767891684	0.023537269681950215	CBS, CBSL, GGT1	1101	4	16792	11.438692098092643	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060674~placenta blood vessel development	4	0.2578981302385558	0.02375818911955003	MAP2K1, NR2F2, ARID1A, PKD1	1101	10	16792	6.100635785649409	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000731~DNA synthesis involved in DNA repair	7	0.4513217279174726	0.024675096456016742	BARD1, POLD4, KAT5, EXO1, RMI1, POLD1, DNA2	1101	35	16792	3.050317892824705	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006412~translation	26	1.6763378465506125	0.026269192817087034	RPL4, MRPS17, RPL10, RPL12, RPL11, MRPL14, MRPL10, RPL6, MRPL55, RPS15, MRPL3, MRPL2, RPL36AL, RPL13, SLC25A42, SLC25A25, ABCF1, RPL41, RPL21, RPL22, MRPL24, RPS25, AGO2, SLC25A30, RPL24, RPS21	1101	253	16792	1.5673570200285045	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000920~cell separation after cytokinesis	5	0.3223726627981947	0.026770289360979995	PDCD6IP, CHMP6, RNF103-CHMP3, CHMP7, CHMP5	1101	18	16792	4.236552628923202	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006400~tRNA modification	6	0.3868471953578337	0.02888816554684908	QTRT1, SSB, METTL1, URM1, TRIT1, TRDMT1	1101	27	16792	3.389242103138561	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	46	2.9658284977433915	0.02938599811571941	KMT2E, ZNF496, RNF10, RRN3, PSEN1, RLF, CKS1B, GLIS2, IKBKB, KAT5, MYC, E2F1, DVL3, MAPK1, E2F3, BPTF, PITX3, ACVR1, ZBTB17, SMARCC1, MAP2K1, FZD2, FZD4, USP21, CNBP, NR1H2, NCOA4, RHOG, AXIN1, ARNT, TRIP4, EDF1, NR2F2, FOXN2, ARID1A, DNM2, MLXIPL, SP1, ELF4, DDIT3, ERCC2, IRF7, TCF3, PPARD, RNF187, PICALM	1101	515	16792	1.362277893882878	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0034244~negative regulation of transcription elongation from RNA polymerase II promoter	4	0.2578981302385558	0.031105910177992437	RNF168, RNF8, AXIN1, EZH2	1101	11	16792	5.546032532408555	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070534~protein K63-linked ubiquitination	7	0.4513217279174726	0.03165644769266808	RNF168, RNF115, UBE2D4, UBE2E3, NEDD4, RNF8, TRIM27	1101	37	16792	2.88543584456391	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070936~protein K48-linked ubiquitination	8	0.5157962604771116	0.032148482101502805	ZNRF1, RNF115, UBE2D4, UBE2Q2, UBE2E3, UBE2D3, RNF8, RNF187	1101	47	16792	2.596015227935919	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1902236~negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	5	0.3223726627981947	0.03219823194393974	CREB3L1, TMBIM6, TXNDC12, MAGEA3, HSPA1B	1101	19	16792	4.013576174769349	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010824~regulation of centrosome duplication	5	0.3223726627981947	0.03219823194393974	XPO1, FBXW5, PDCD6IP, RNF103-CHMP3, CHMP5	1101	19	16792	4.013576174769349	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006378~mRNA polyadenylation	6	0.3868471953578337	0.03333239213905524	PCF11, ZC3H3, CSTF1, TUT1, SYMPK, CDC73	1101	28	16792	3.2681977423121835	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070345~negative regulation of fat cell proliferation	3	0.19342359767891684	0.03753793781461809	E2F1, E2F3, GATA2	1101	5	16792	9.150953678474114	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0017038~protein import	3	0.19342359767891684	0.03753793781461809	SNX33, APOE, GPIHBP1	1101	5	16792	9.150953678474114	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0061087~positive regulation of histone H3-K27 methylation	3	0.19342359767891684	0.03753793781461809	EED, OGT, PHF19	1101	5	16792	9.150953678474114	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	20	1.2894906511927788	0.0378622111083612	ACVR1, RRN3, PRMT1, ANKRD11, BRK1, ADAM10, YBX1, PKD1, GNA13, PYGO2, MUC1, SYF2, MYC, ERCC2, FLVCR1, CCM2, MGAT1, APBA2, BMPR1A, BCL2L1	1101	187	16792	1.6311860389436925	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051973~positive regulation of telomerase activity	6	0.3868471953578337	0.03817865104005236	MYC, PNKP, MAPK1, PRKCQ, MAP2K7, AURKB	1101	29	16792	3.1555012684393495	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001892~embryonic placenta development	5	0.3223726627981947	0.038222732858120397	EPAS1, ARNT, GATA2, PKD1, BPTF	1101	20	16792	3.812897366030881	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008334~histone mRNA metabolic process	4	0.2578981302385558	0.03949938578940722	LSM10, SSB, NCBP2, SNRPG	1101	12	16792	5.083863154707841	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000302~response to reactive oxygen species	7	0.4513217279174726	0.03981053127293689	PRDX3, PRDX2, PRDX5, TXNRD2, TXNRD1, P4HB, APOE	1101	39	16792	2.737464775611915	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0097190~apoptotic signaling pathway	10	0.6447453255963894	0.04152819475239558	P2RX7, SPN, TFPT, P2RX4, PDCD6, DAPK3, DPF2, BAX, DAP3, PPARD	1101	71	16792	2.148111192130074	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0033574~response to testosterone	6	0.3868471953578337	0.04343309081615532	TBXA2R, CDK4, BAD, GBA, CALR, PSPH	1101	30	16792	3.0503178928247046	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019835~cytolysis	5	0.3223726627981947	0.04484722440006548	GSDMD, P2RX7, C8G, MICA, MICB	1101	21	16792	3.6313308247913154	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006260~DNA replication	17	1.096067053513862	0.04744605952961946	BARD1, ACHE, RRM2, RNASEH2A, RMI1, CDC6, POLD4, POLA2, KAT5, EXO1, NFIB, POLD1, KCTD13, E4F1, DNA2, RAD9B, RAD9A	1101	155	16792	1.6727549734845155	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9	0.5802707930367506	0.04841166666399423	MUC1, PRMT1, CNOT3, E2F1, EP300, BAX, ARID3A, ZNF385A, AURKA	1101	62	16792	2.213940406082447	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006283~transcription-coupled nucleotide-excision repair	10	0.6447453255963894	0.05192020081269903	ISY1, ISY1-RAB43, POLD4, POLD1, ERCC1, GPS1, ERCC2, EP300, GTF2H4, POLR2J	1101	74	16792	2.0610256032599357	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007584~response to nutrient	10	0.6447453255963894	0.05192020081269903	SLC6A19, PKM, PKLR, TBXA2R, GIPR, ERCC1, ENSA, GCLM, ADIPOR2, OGT	1101	74	16792	2.0610256032599357	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060999~positive regulation of dendritic spine development	5	0.3223726627981947	0.05207072860796783	ZMYND8, PALM, APOE, PSEN1, EIF4G2	1101	22	16792	3.466270332755347	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006509~membrane protein ectodomain proteolysis	5	0.3223726627981947	0.05207072860796783	P2RX7, HM13, ADAM10, PRKCQ, PSEN1	1101	22	16792	3.466270332755347	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032981~mitochondrial respiratory chain complex I assembly	9	0.5802707930367506	0.052412284622986985	NDUFA6, NDUFA3, ACAD9, NDUFB2, NDUFS2, NDUFC2, TMEM126B, NDUFV3, TAZ	1101	63	16792	2.1787984948747887	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035020~regulation of Rac protein signal transduction	3	0.19342359767891684	0.053894082625774456	CRK, OGT, DNM2	1101	6	16792	7.625794732061761	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006563~L-serine metabolic process	3	0.19342359767891684	0.053894082625774456	CBS, CBSL, PSPH	1101	6	16792	7.625794732061761	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048013~ephrin receptor signaling pathway	11	0.7092198581560284	0.05417565019433175	NTRK1, LYN, ACTR2, YES1, APH1B, ADAM10, PTPN11, WASL, CRK, EPHB4, RHOA	1101	86	16792	1.9507846988995203	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070126~mitochondrial translational termination	11	0.7092198581560284	0.05417565019433175	GADD45GIP1, MRPS17, MRPL3, MRPL2, MRPL14, MRPL45, MRPL24, MRPL10, MRPL33, MRPL55, DAP3	1101	86	16792	1.9507846988995203	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	7	0.4513217279174726	0.05433686757530632	DNAJA1, HSPA8, DDIT3, DNAJC4, FAF2, TMBIM6, TOR1B	1101	42	16792	2.5419315773539206	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0046034~ATP metabolic process	6	0.3868471953578337	0.055181060867204965	HSPA8, BAD, AK2, SLC25A25, NADK, HSPA1B	1101	32	16792	2.8596730245231607	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	13	0.8381689232753062	0.05616073774898912	NDUFA6, PNKP, ETFDH, PSEN1, PRDX3, PRDX2, PRDX5, ERCC1, ERCC2, NDUFS2, APOE, GCLM, MICB	1101	110	16792	1.80246057303278	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008299~isoprenoid biosynthetic process	4	0.2578981302385558	0.05931099992602766	FDPS, MVK, MVD, FDFT1	1101	14	16792	4.357596989749578	1.0	1.0	1.0
