Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0033209~tumor necrosis factor-mediated signaling pathway	43	1.1512717536813921	2.832606022979372E-7	PSMB11, PSMD12, PSMD11, TNFRSF13B, PSMD14, PSMD13, TRADD, TNFRSF11B, TNFRSF13C, TNF, PSMB10, BAG4, PSMB5, UBB, PSMD3, UBC, TNFRSF17, TNFRSF8, PSMF1, RELT, EDARADD, NGFR, TNFSF14, CD70, STAT1, TNFRSF19, TNFRSF10B, TRAF2, TNFRSF1B, TNFRSF10D, TNFRSF1A, PSMA6, ADAM17, AIM2, PSMC3, PSMC4, TRAF3, TNFSF4, LTA, FAS, CD27, LTB, BIRC3	2746	118	16792	2.2283753255891465	0.0016186561747554284	1.4726976223108207E-4	1.4605946693035452E-4
GOTERM_BP_DIRECT	GO:0031295~T cell costimulation	32	0.856760374832664	6.490824761954529E-7	CD86, CD274, SRC, MAPKAP1, CD80, TNFRSF13C, SPN, CDC42, PAK1, GRAP2, CSK, MAP3K8, RAC1, PAK2, ICOSLG, HLA-DQA1, HLA-DPA1, LYN, HLA-DRB5, TNFSF14, PDPK1, PDCD1LG2, VAV1, LOC102723996, PIK3CA, LCK, HLA-DPB1, HLA-DRA, PTPN6, CARD11, HLA-DRB1, HLA-DQB1	2746	78	16792	2.5087493230246327	0.0037052225459383026	3.093418901134829E-4	3.067996504150507E-4
GOTERM_BP_DIRECT	GO:0000209~protein polyubiquitination	57	1.5261044176706828	1.3212057410864784E-6	UBE2D2, RNF19B, UBE2L3, HERC5, RNF115, RNF114, RNF19A, PSMD3, TRIM69, FBXO6, SKP2, MYLIP, WSB1, FBXW11, FBXW7, FBXO2, UBE2E1, UBE4B, RC3H2, RNF41, DDB2, RNF167, PSMA6, CDC34, PSMB11, PSMD12, PSMD11, PSMD14, PSMD13, CUL3, PSMB10, ZNRF1, C18ORF25, PSMB5, UBB, TMEM129, UBC, UBR5, RBBP6, PSMF1, LONRF1, PPIL2, SMURF2, HUWE1, LNPEP, UBE2A, FBXL8, RNF145, SPSB1, PSMC3, PSMC4, BCL2, ERCC8, RNF181, BLMH, STUB1, TAF1	2746	184	16792	1.8943443427594289	0.00752750596600249	5.812288948671976E-4	5.764522279571158E-4
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	96	2.570281124497992	1.5166256544932778E-6	DAZAP1, MRE11, USPL1, MCM7, KDM1A, CD81, TUSC2, NAB2, DDX41, GRPR, DNPH1, CKS1B, UBE2L3, OGFOD1, ANXA7, TSPO, RAC1, SKP2, TCF19, KLF10, MAP4K1, APC2, IFNAR2, CDV3, SPHK2, MIF, CBFA2T3, CDC25A, GNL3, DUSP22, MORF4L1, TXLNA, MELK, DDIT4, IRF2, FSCN1, ARHGEF1, RAF1, BCAT1, SLC29A2, KHDRBS1, PDXK, RRN3, PCNA, CUL5, UHRF2, SRC, PRKDC, TACSTD2, CRIP1, MRM2, AURKB, ZFP36L1, GNAI2, RAP1B, LARP1, IFI16, DPH1, HLCS, PRDX1, PPP1R8, UBR5, TNFRSF17, FAM83D, EPS15, CD74, CD70, TXNRD1, PTGES3, PLK1, LY86, PDAP1, RPL23A, IGF1, BYSL, CDK9, ISG20, TPX2, RPS27, NR6A1, ERCC1, COPS2, IL2RA, BCL2, CDK1, TACC3, TNFSF9, PTPN6, TACC1, MDM4, MXD1, MAP3K11, BCAR1, CDK5R1, BCL2L1, PICALM	2746	366	16792	1.60395448521247	0.008636081643576432	5.915244280895549E-4	5.866631502227585E-4
GOTERM_BP_DIRECT	GO:0010467~gene expression	23	0.6157965194109772	1.6044906475231804E-6	HNRNPA3, ZBTB25, HNRNPU, HNRNPR, GTF2F1, HNRNPL, PTBP1, HNRNPK, HNRNPH1, PCBP1, HNRNPF, PCBP2, HNRNPA2B1, HNRNPD, FAS, HNRNPC, LTB, POLR2H, HNRNPA1, POLR2J, LAT, POLR2L, HNRNPA0	2746	48	16792	2.930140810876426	0.009134117544000064	5.915244280895549E-4	5.866631502227585E-4
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	61	1.6331994645247656	1.6549031035902917E-6	UBXN2B, KIF14, ARRB1, ARRB2, RNF115, CDC23, KAT5, PSMD3, FBXW11, UBE2E1, FBXO15, UBE4B, KCTD2, RAD23A, PPP2R5C, KCTD5, RAD23B, SIRT2, PSMA6, CDC34, UBE2R2, TBL1XR1, KCTD13, ANAPC5, ANAPC1, PSMB11, PSMD12, VCP, PSMD11, ANAPC16, PSMD14, PSMD13, CUL3, RNF38, FBXO45, PSMB10, ZNRF1, C18ORF25, RMND5A, PSMB5, UBB, RNF216, UBC, BTBD2, PCBP2, PSMF1, RFFL, EDEM3, UBE2H, CSNK1A1, UBE2A, RNF145, UBXN11, PSMC3, PSMC4, CDK1, ERCC8, RNF181, STUB1, TRIM38, UBE2K	2746	203	16792	1.8375352954050495	0.009419752221016098	5.915244280895549E-4	5.866631502227585E-4
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	63	1.6867469879518073	2.3377154305804665E-6	RPL4, RPL5, RPL3, RPL32, RPLP0, RRP1, RPL9, RPS15, RPS14, RPS16, RPS19, RPS18, RPLP2, RPL38, RPS11, RPL39, RPS10, RPS13, PELP1, WDR36, RPS9, UTP11, RPS8, TEX10, DDX56, RPL13A, RPS3A, RPSA, RPL26, RPL29, RPL10, RPL11, RPL36A, DDX21, RPS27L, SNU13, MRM2, RRP7A, EXOSC6, EMG1, RPS15A, PDCD11, EXOSC8, RPS3, DHX37, RPL13, RPS2, RPL18, RPL19, NOP58, NOP14, MTERF4, RPL23A, RPL3L, BYSL, ISG20, TBL3, RPS27, LAS1L, FAU, NOL11, RPS21, RPL26L1	2746	214	16792	1.8002327940045335	0.013280436559764186	7.864349733817464E-4	7.799718777795532E-4
GOTERM_BP_DIRECT	GO:0032480~negative regulation of type I interferon production	17	0.45515394912985274	3.595874689061673E-6	DDX58, NLRC5, TNFAIP3, ISG15, HERC5, RNF135, CYLD, ITCH, TBK1, RNF216, IRF3, UBB, TRAF3, PCBP2, UBC, PIN1, TRIM25	2746	30	16792	3.4652100024277734	0.02035483001077565	0.0011424892970413171	0.001133100068686545
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	47	1.2583668005354753	6.074613822965738E-6	PSMB11, PSMD12, PSMD11, PSMD14, PSMD13, UBE2D2, PIK3CD, PTPRJ, PIK3CB, SPPL3, PSMB10, RELA, PAK1, STK11, PSMB5, UBB, GRAP2, PSMD3, UBC, CSK, PSMF1, PAK2, PAG1, HLA-DQA1, HLA-DPA1, HLA-DRB5, BTN3A1, CHUK, PDPK1, FBXW11, PSMA6, PTPRC, THEMIS2, PSMC3, PIK3CA, PSMC4, LCK, UBE2N, HLA-DPB1, HLA-DRA, PRKD2, TAB2, CARD11, BCAR1, LAT, HLA-DRB1, HLA-DQB1	2746	148	16792	1.941949961614929	0.03414428760073829	0.001828458760712687	0.0018134320844137718
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	133	3.5609103078982596	9.094614969001634E-6	CYFIP2, NCF1, GPR65, ZFAND6, NR3C1, TIAL1, SLK, RASSF5, DPF1, ZC3H12A, RPS6KA1, DPF2, MAP3K8, LGALS7, IER3, DAXX, MEF2C, MAP1S, DAPK3, MELK, ELMO3, VDAC1, RAF1, DAP3, RTN3, ECSCR, NAIF1, STK4, EFNA5, ZFP36L1, BCL2L12, PRDX3, RNF216, BAG1, PMAIP1, SUDS3, PRELID1, TIA1, GADD45B, TNFSF14, RHBDD1, NEK6, LY86, TNFRSF10B, AIMP1, AIMP2, TPX2, DAP, BCL2, CDK1, TNFSF9, PANO1, CLPTM1L, OGT, RNF103-CHMP3, TP73, CLIC4, TNFAIP8, PLEKHF1, SH3KBP1, TRADD, ZC3H8, TNFAIP3, ARRB1, TRIAP1, DDX41, LITAF, SH3RF1, PIDD1, MYDGF, CASP6, ADAMTSL4, C1QBP, RACK1, TRIM69, TSPO, KIF1B, CTSC, DFFA, AKTIP, TNFRSF19, TRAF1, DUSP22, RABEP1, AIM2, IRF3, TMEM214, ADORA2A, TRAF4, TRAF3, DAD1, IRF1, PTRH2, MZB1, LTA, FAM32A, SLC25A6, BIRC3, ATG4D, ARHGEF6, PHLPP1, HTT, TFPT, BCLAF1, PAK1, DRAM1, CXCR3, RPS3, EMC4, BNIP2, MFN2, RFFL, DRAM2, MEF2D, PAK2, STAT1, BIK, CARD8, HIP1R, CFLAR, ITCH, GZMM, ERCC3, RPS6KB1, STK17A, STK17B, P2RX1, IL2RA, PDCD4, FAS, PTPN6, PKN2, EBAG9	2746	567	16792	1.434400654599732	0.05068284735137485	0.002600605150386017	0.0025792328052088634
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	50	1.3386880856760375	1.2432093556982008E-5	IFITM3, CD86, IFITM1, FCN3, IFITM2, ADAR, DDX41, IFIT1, LYST, IFI44L, HERC5, TBK1, TRIM5, HYAL2, ZC3H12A, TRIM25, TRIM22, IFNAR2, TICAM1, UNC13D, IRF3, IRF1, DDIT4, NCBP3, NLRC5, ZC3HAV1, SAMHD1, RELA, IFI16, PCBP2, PMAIP1, MICA, APOBEC3F, APOBEC3G, APOBEC3H, STAT1, ISG15, LILRB1, AIMP1, ISG20, AGBL5, ITCH, PTPRC, POLR3C, POLR3E, BCL2, POLR3H, SERINC3, SERINC5, APOBEC3B	2746	165	16792	1.8530534772341034	0.06863086289700948	0.003385673478684767	0.003357849269295331
GOTERM_BP_DIRECT	GO:0015031~protein transport	98	2.6238286479250332	1.4882579443623516E-5	VPS29, HIKESHI, PHAX, SCAMP4, GABARAPL2, IST1, COG4, ATG9A, ACTN4, SCAMP3, SCAMP2, RUFY1, RINT1, RAB35, KDELR2, ZG16, LIN7B, NUP160, RAP1A, ZMAT3, SLC15A3, SLC15A4, SEC31A, AP1M1, XBP1, SEC16A, UEVLD, TMEM115, HOOK2, ATG16L2, ATG16L1, PLEKHM1, UNC119, RNF103-CHMP3, CNIH4, PLEKHF2, ARF3, ARF1, ARRB1, ARRB2, LYST, SEC61A2, AP4M1, SEC61A1, NPIPA2, TMED1, TMED7, TMED5, TMED4, JAGN1, TMED9, AKTIP, RHBDF2, VPS37C, VPS13B, VPS37D, VPS37B, COMMD1, SENP2, RBSN, ARFGAP2, VAMP8, DDX19B, AFTPH, RABEP1, RP2, ITGB1BP1, CHMP6, CHMP5, ARF6, SEC22C, RAB7A, ATG4D, AP5Z1, VPS4B, RAB1B, MVP, GOSR1, RAB21, VPS51, SNX25, VPS52, RAB24, RAB29, VPS54, NUP43, EPS15, TIMM8B, ARFGEF2, TMED7-TICAM2, SNX22, ARCN1, NECAP2, RAB12, GOPC, TOMM6, BET1, NUP37	2746	395	16792	1.5171582140190105	0.08159251664554001	0.003868794174458313	0.003836999572919663
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	59	1.5796519410977243	1.737807497484187E-5	SMARCAL1, CDKN1A, MRE11, MCM7, ASH2L, POLB, PIDD1, STK11, RASSF1, HERC2, CHEK2, ZC3H12A, TLK1, TOPBP1, FBXW7, ZBTB38, DDX11, SIRT4, BAZ1B, WDR76, RNF168, DDX39A, IRF3, IRF7, WAC, VCP, USP10, ZBTB1, RPS27L, FBXO45, TANK, ZMAT3, UBR5, ABL1, RPS3, PMAIP1, RBBP6, MICA, BRD4, BARD1, LYN, ZRANB3, INTS3, XRCC3, APTX, FANCG, SETX, TAOK3, PITHD1, TAOK1, BCL3, NABP2, BCL2, ERCC8, UBA1, ATM, TAF1, TP73, RAD9A	2746	208	16792	1.7345649616224998	0.09460690851292552	0.004321096120918288	0.004285584402491438
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	35	0.9370816599732262	1.8927153536783646E-5	CDKN1A, CAMK2D, CDKN1B, PCNA, CUL5, MCM7, CUL3, CDCA5, CUL2, PKMYT1, GSPT1, ORC4, RBBP8, RCC1, SKP2, CAMK2G, EIF4E, CDKN2D, CDT1, RRM2, INHBA, CDC25A, HINFP, PIAS1, POLA2, CDC34, DBF4, CDK6, RPS6KB1, POLE2, MCM3, CDK1, MCM4, MCM5, BCAT1	2746	102	16792	2.098310555103323	0.10259266823781832	0.004510182961536069	0.004473117285859868
GOTERM_BP_DIRECT	GO:0006260~DNA replication	47	1.2583668005354753	2.303927453807488E-5	INO80E, MRE11, SET, RNASEH2A, NFIX, PCNA, MCM7, IGHMBP2, ORC4, CHAF1A, KAT5, RBBP4, SIN3A, RBBP8, POLI, RBBP6, TOPBP1, POLK, BARD1, GINS2, CDT1, RBM14, RFC3, RMI2, RRM2, RMI1, RFC2, NAP1L1, WRNIP1, IGF1, CDC25A, POLA2, DBF4, POLG2, NFIC, POLE2, POLE3, RBM14-RBM4, MCM3, CDK1, KCTD13, MCM4, MCM5, ATM, TOP1, RAD9B, RAD9A	2746	155	16792	1.8542489956065127	0.12345140052434889	0.00527046444333001	0.005227150607198429
GOTERM_BP_DIRECT	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	46	1.2315930388219545	3.593157830433964E-5	CUL5, ANAPC16, CUL3, CUL2, RNF19B, FBXO45, RNF5, AURKB, UBE2L3, HERC5, FZR1, HERC3, RNF115, CCNB1, C18ORF25, RMND5A, HERC2, HECTD1, CDC23, PTTG1, UBB, RNF19A, HECTD4, UBC, BTBD2, UBR5, TRIM25, RBBP6, RFFL, MYLIP, SMURF2, PLK1, HUWE1, UBE2E1, SYVN1, UBE4B, RNF145, ITCH, KLHL8, CDK1, MDM2, RNF181, STUB1, ANAPC5, ANAPC1, TAF1	2746	153	16792	1.838519724471483	0.18575696459564484	0.007903565243173784	0.007838612005469786
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	41	1.0977242302543508	5.498685415428318E-5	MTPN, TRIM52, TRADD, TNF, AGER, RELA, MTDH, ICAM1, TRIM8, PRDX3, PIDD1, UBB, IRAK2, TRIM5, UBC, TRIM25, LRRFIP1, LGALS9, AMH, TRIM22, NPM1, PRKCH, CHUK, TRAF2, CFLAR, TRAF1, TICAM1, NFKB2, PSMA6, AIM2, CAT, UBE2N, BTK, TERF2IP, PRKD2, TAB2, ARHGEF2, TRIM38, CARD11, HSPA1B, NFKBIB	2746	133	16792	1.885098762930633	0.26983041607950187	0.01123106496101234	0.011138765598681937
GOTERM_BP_DIRECT	GO:0006914~autophagy	41	1.0977242302543508	5.498685415428318E-5	RAB1A, VCP, USP10, RAB1B, VPS4B, CLEC16A, HMGB1, PIK3CB, WDR24, STK11, DRAM1, VPS51, IFI16, TRIM5, SESN2, RAB24, VPS11, ABL1, ANXA7, DRAM2, GABARAPL2, XBP1, MAP1S, ATG9A, TFEB, VPS37C, VPS37D, VPS37B, SIRT2, RNF41, VMP1, TMEM59, DAP, RAB12, PLEKHM1, CHMP4B, ULK2, TMBIM6, CHMP6, RNF103-CHMP3, ATG4D	2746	133	16792	1.885098762930633	0.26983041607950187	0.01123106496101234	0.011138765598681937
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	47	1.2583668005354753	6.50432005870315E-5	ANKRD17, SLC35B2, TRADD, SECTM1, ZC3HAV1, CXXC5, TNF, LITAF, RELA, MTDH, TRIM8, TBK1, UBB, TRIM5, UBC, S100A13, ABL1, TRIM25, CCR7, LGALS9, APOL3, TRIM22, BRD4, TMED4, UBE2I, CHUK, NEK6, TNFRSF19, TMED7-TICAM2, SHISA5, TNFRSF10B, CFLAR, TICAM1, TNFRSF1A, PPM1A, VAPA, IRF3, EEF1D, PELI1, REL, UBE2N, TERF2IP, TAB2, TLR6, TRIM38, CARD11, BIRC3	2746	161	16792	1.7851465485652762	0.3106417331060143	0.012826967729559763	0.012721552887229058
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	22	0.5890227576974565	8.119805163060336E-5	CD74, HLA-DRB5, HLA-B, HLA-C, HLA-A, MR1, CTSS, HLA-E, HLA-DMB, FCGRT, RAB34, RAB35, HLA-DPB1, HLA-DRA, RAB6A, HLA-DQA1, MICA, HLA-DRB1, HLA-DPA1, HLA-DQB1, RAB8B, MICB	2746	55	16792	2.446030589949017	0.371481936890124	0.015414287608770337	0.015287609602543339
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	115	3.0789825970548863	8.35535785752545E-5	SPI1, KDM1A, GMNN, LOXL3, UBP1, IKZF1, ENO1, PHB2, TNF, KAT5, BASP1, KAT8, EPC1, KMT5A, DAXX, ZNF282, FBXW11, ZBTB38, ZNF281, ARID5A, RFX3, HIC2, KAT6A, ZNF438, KHDRBS1, SET, CREM, SBNO2, NACC2, ZNF425, SUDS3, ZBTB7A, ZBTB18, HEXIM2, HSPA8, XRCC6, POU2F1, UBE2I, CBX5, MTERF3, SMURF2, CBX3, ATP8B1, CBX1, NR1D2, NR2F2, SMARCA2, SMARCA4, DAP, YEATS2, ID2, COPS2, TNFSF4, SP3, ID1, BCL3, BHLHE40, UBA3, MDM2, CALR, MXD3, RCOR1, EZH2, KDM5C, CIITA, CDKN1B, LDB1, YWHAB, HMGB2, ZC3H8, RSF1, SUMO1, YWHAQ, SIN3A, SIX5, MLX, NELFCD, LRRFIP1, JARID2, YAF2, KLF10, TSC22D4, ZHX2, CBFA2T3, ZHX1, SIRT2, SFPQ, IRF1, HDAC5, SRC, HDAC1, CIPC, PBXIP1, RELA, PURA, BCLAF1, DNAJB6, IFI16, ZNF746, ATF7IP, SPEN, KDM4A, PCGF6, MBD2, YY1AP1, PEX14, GATAD2A, HINFP, MYBBP1A, PDCD4, TAF7, BCOR, MPHOSPH8, CDK5R1, GZF1	2746	499	16792	1.4092861615437722	0.37989277957584755	0.015414287608770337	0.015287609602543339
GOTERM_BP_DIRECT	GO:0006909~phagocytosis	20	0.535475234270415	9.956674506822862E-5	RUBCN, CSNK1A1, TUSC2, EIF2AK1, ANXA11, ICAM3, ABCA7, ITGAL, CORO1A, UNC13D, TM9SF4, CORO1C, DNM2, ADORA2A, IRF8, PIP5K1A, ELMO3, PIP5K1C, SLAMF1, CDC42SE2	2746	48	16792	2.5479485311968926	0.43416375627741743	0.017794444220162485	0.01764820556334352
